Tweet Number,Tweet,Sentiment
820,"#Biden's goal under #GND: End ALL fossil fuels. Results: - No more electric 2 heat/light/air condition our homes, run appliances, cook, charge phones, 'net access, etc. - No more travel inc cars - No more factories &amp; jobs w/ - No more petroleum products &amp; jobs w/ Sounding good?😟 https://t.co/usM5YhopOD",Negative
821,This is how you know #Trump won the debate.  @latimes doesn't say #Biden won... https://t.co/pUJSuf8N2I,Negative
822,#AllLivesMatter #Trump #Biden #Elections2020 #USA #Hate #love #ABC #NBC #CBS #PBS #CNN #GMA #fox #bbc #COVID19 #pandemic #Halloween #scary #vaccine #Kanye2020 #mlb #nfl #nba What is Racism??? https://t.co/dbUBaPogXC,Neutral
823,"Not sure what the sheets and towels bullshit was, but if #Biden was selling them, he was doing better than #Trump, who couldn't sell clothes, wine, steaks, or even water.",Negative
824,CNN calls it: #Biden wins,Positive
825,"First Mover: Just Another Day for #Bitcoin as US Election Slides Into Discord, Division  Prices [downed] about 2.2% to about $13,700, staying in their range over the past week.  https://t.co/gABfDRkn1F  Via @CoinDesk #Election #USA #Trump #Biden #Republican #Democrat #BTC #crypto",Neutral
826,@EricTrump Just what I want a man named #JoeBiden who couldn’t even raise his son right .. to become president.,Negative
827,#Biden leads in GA! Next is #Pennsylvania today. #eleccion2020,Positive
828,"If someone tells you they are waking up at 5am, you call them crazy. If someone tells you they are waking up at 5am to go drive 3 hours and go to a political rally, you all them a psychopath. #DonaldTrump #JoeBiden",Negative
829,Joe: You know I’m a brilliant lawyer 🤦🏼  Justice Thomas: Oyyy when will you shut up! #JoeBiden #naturallaw #Originalism #yogiberra #2020Election https://t.co/0qlEHjyHxx,Negative
830,💙🌊💙🌊💙🌊 We're coming! #DesperateDerangedDiaperedDonnie #VoteThemAllOut #TurnTheUSBlue #Biden #ByeDon https://t.co/ECTsvpQEFh,Positive
831,"@politico I say If You Vote is being by #JoeBiden &amp; #KamalaHarris,they want a climate collaboration on the world,too You win better present and you win a best future with You All,American citizens and American people around the world. You All Vote by Democrats party to be counting, USA win",Positive
832,"@lizlibra1009 @PatAaron10 @BarackObama Thanks for voting for #JoeBiden Trump, #VoteBidenHarrisToSaveAmerica2020",Positive
833,"FRAUDE INFORMATIQUE MACHINES ÉLECTRONIQUES #BIDEN. LES AMÉRICAINS PRENNENT CONSCIENCE DES FRAUDES MASSIVES CONTRE LE PEUPLE. L'HEURE DES COMPTES ARRIVENT, POUR TOUS CEUX QUI PROFITENT DE LEUR POUVOIR POUR ASSERVIR LA POPULATION. #TRUMP2020 @realDonaldTrump https://t.co/ABXoSK7tjF",Negative
834,"#Debates2020: #Biden on #NorthKorea:  “We’re gonna continue to control them; he’s talking about his good buddy who’s a #thug.""",Negative
835,Looks more and more like #joebiden is dirty. You can't make this stuff up. Shame on the media for ignoring this. https://t.co/aXJqlcPxCv,Negative
836,Na na na na... na na na na... hey hey hey goodbye @realDonaldTrump  #imhereforthebantz #trump #Biden #TrumpTantrum #trumpmeltdown https://t.co/sCPG2daXbI,Positive
837,"@RudyGiuliani  Who are the persons most associated with prefaces of  ""here's the deal?""  Drug dealers Con men Hustlers #JoeBiden #heresthedeal @jimmy_dore",Negative
838,"@RalstonReports @GrooveSDC I only see @FoxNews of the broadcast news organizations giving #Biden 264.  @ABCNews, @CBSNews, @NBCNews, and @CNN are all at 253 for #Biden.",Neutral
839,#FBI investigating alleged harassment of #Biden campaign bus by #Trump supporters  https://t.co/MRqI0KN7mg,Negative
840,"""#JoeBiden does not own or live in the DuPont mansion, Snopes confirms""  https://t.co/T7EtWBn4X1",Neutral
841,"I bet, somewhere is a line about ""kitchen tables"" #JoeBiden https://t.co/hAbDAvk7ZD",Negative
842,#Biden überholt Trump in #Pennsylvania #ElectionResults2020 #ElectionResults #Election  https://t.co/x6gIBJCWOv,Neutral
843,@chrislhayes 👊Bi-Polar Ionization the secret weapon v Rona. Schools first 💲government funding needed #hope #biden #kamalaharris #election #future #democrats #vote #joebiden #politics #democrat #covid #usa  #america #voteblue #savetheusa #savethepostoffice #joebidenforpresident  #bhfyp,Positive
844,@NFL is back! Now that I’ve finished the easy vote of #Trump vs #Biden time for the real important stuff... who to support this #football season 🤔 @Patriots @Buccaneers or @RamsNFL (@TomBrady this is your fault)  Use the poll below to help us decide what team to support,Neutral
845,"Hopefully #America will be soon #greatagain - Great of #democracy and great of #equality. Thank you, @JoeBiden and @KamalaHarris. #Election2020results #ElectionNight #bidenharis2020 #Election2020 #Biden #Harris #USAelection2020 #ByeByeTrump",Positive
846,@MAKadhimi @JoeBiden @KamalaHarris When #Trump read this tweet 👇🏽 #USelection #USElection2020 #Biden https://t.co/PLnwvnxwMk,Negative
847,"“It’s also worth noting that, if counting were stopped now, Biden would win the presidency because he is ahead in Nevada, which would get him to the 270 electoral votes needed to win the White House.” #Biden  US election 2020: Biden holds lead over Trump https://t.co/BQAGYbzZlm",Positive
848,So scheming #JoeBiden #DontmentionJoe was so uninvolved his son's business that people had to be told not to mention his involvement.  Hmmmm.  #Elections2020 #Election2020 #VoteEarlyDay #Vote2020 https://t.co/S6zHKQWLxC,Negative
849,@nytimes go biden #Elections2020 #JoeBiden #ThePostElection #CountEveryVote #Election2020 #Vote2020 https://t.co/dZHdGOAfQJ,Neutral
850,"#Biden looks to restore, expand #Obama administration policies https://t.co/IlLfllUJl3 via @ahramonline",Neutral
851,@maggieNYT @gtconway3d You mean here:   #hillaryforAG #ITSJOETIME #TrumpIsNotWell #BidenHarrisToSaveAmerica #biden #LincolnProject #realDonaldTrump https://t.co/niwsho1TVc,Negative
852,It’s ironic that the GOP talks about ignoring reality...  #2020Elections #VOTE #GOP #Democrats #BidenHarris2020 #Biden #Trump #Resist #TheResistance #FBR https://t.co/Mrvo1F0nlc,Negative
853,"""#Biden declares a ‘mandate for action’ while urging patience with vote counting"" https://t.co/4tciS1Kq5H",Positive
854,"Think we are getting close to a call, my Biden-Harris friends.  The President-elect and future Madam Vice President have left the house! #Election2020   #Elections2020   #Election2020Results #Biden #Biden2020 #BidenHarris2020 https://t.co/We8MCDWbg2",Positive
855,270/264 #USAElections2020 #USElection #Trump #Biden,Neutral
856,@JoeBiden's associate confirmed Biden used VP position to peddle influence and made millions from China. #biden #HunterBidenEmails #HunterBiden,Negative
857,https://t.co/e1eGWhLQId  Good Morning. #GEORGIA #Biden #Election2020,Positive
858,https://t.co/IcIMtwCcI1 @cnn @FoxNews #walkaway #biden #LatinosForTrump2020 #elections #blm,Neutral
859,Britain would certainly not be better off with a Democrat in the White House.  #Obama with #Biden as VP threatened the British people if they voted one way with Brexit.  That is not what you do with an ally.  #Trump2020 https://t.co/sHUIZo4F8Q,Negative
860,"Hey @nbcsnl Bring back Sudeikis! If not him, let someone in the cast be #Biden. Carrey’s Biden is not working and you have a great roster of hilarious players who could be Uncle Joe. #SNL #snlbiden",Neutral
861,#JoeBiden #KamalaHarris #America #USElectionResults2020 #Democrats #Election2020 #USElection2020 #Trump https://t.co/vCLuiY1Fie,Positive
862,"#Nevada &amp; #Arizona  currently #Biden leads. IF he can win both, that is the 17 needed. #hopeful  Let's #GoJoe2020  #Biden2020  *crossing fingers* https://t.co/TymsEQmVOX",Positive
863,"#JoeBiden thinks he’s running against someone named George.  Don’t know about that, but #WheresHunter. And the #LaptopFromHell. https://t.co/cyLK6eycgc",Negative
864,@pablo_honey1 @realDonaldTrump #Biden will not have power in Saudi Arabia.,Negative
865,"#biden #joebiden #BidenHarris2020  #BidenHarris  Has not won the presidency. I don't know why you people always jump the gun, but you are about to feel really stupid and embarrassed very soon lol!",Negative
866,Who is winning in US?  #Trump or #Biden?  #Elections2020  #USAElections2020,Neutral
867,"@AZEdMama Hi, So the lady who accused #Kavanaugh was found to be inconsistent with her account, lies and half truths.  Is Kavanaugh perfect?  Absolutely not.  innocent till proven guilty,  But if you wont, then we should treat #JoeBiden and #TaraReade same as Kavanaugh.  Joe is guilty https://t.co/n4ysnfmzxX",Negative
868,Congratulations Mr president #BidenHarris2020  You deserve it. Please get this great nation back to a civilised world after stone ages mentality and discrimination. #FireTrump #Biden #President #USAelection2020,Positive
869,Welcome to the #WhiteHouse #ChampAndMajor ❤️. #BidenHarris2020 #Biden #America  #Election2020 https://t.co/34wNjSXtCC,Positive
870,Who’s a racist? #Debate #Biden https://t.co/gPB6phGAGn,Negative
871,She was right 😛 she is always right😌 anyways congrats Biden and Kamalaaa this will go down in history 🎉 #KamalaHarris #JoeBiden #BidenHarris #TrumpOut2020 https://t.co/HkmWBP2N5F,Positive
872,"I feel like I’ve been rescued from the most abusive relationship ever. Where he yelled abused and insulted me, psychologically tortured my friends and family every minute of the day. #KamalaHarris #bidenharis2020 #biden  thank you America.",Positive
873,@jomalleydillon Reliable sources say @JoeBiden Political Director Dallas Jones was picked up and questioned by FBI this morning regarding illegal mail ballot harvesting. #Biden #Trump #Decision2020 @BuzzFeed @FoxNews,Negative
874,#joebiden wins #USAElections2020 https://t.co/GxmUFxWEbV,Positive
875,Dirty brute and all that he was at least he wasn’t a catholic #TrumpMeltdown #Biden https://t.co/UWSr46m8Ye,Negative
876,We have officially announced #Biden has become #46,Positive
877,Every liberal hated Fox News until they announced Biden winning Arizona .2 seconds after the first ballots were counted. These morons are comical. #AmericanNightmare #JoeBiden,Negative
878,#JoeBiden you know nothing about business. You lack the intelligence to solve problems for this country?,Negative
879,Not going to happen. @kirstiealley #Biden https://t.co/RrsBvP8jeq,Negative
880,"Finally 2020 brings some good news to the world, hello President Biden! #joebiden #KamalaHarris #bidenharis2020 #Election2020results",Positive
881,"JOE BLO, GET OFF THE STAGE. You're wasting valuable airtime. #dishonest pos  #JoeBiden #ChinaJoe #Debates2020 #Debate2020 #debate #corruption #Democrats #kamalaharris",Negative
882,The #MAGA2020 is the new Nazis...!!! #Biden #BidenHarris2020,Negative
883,I thought that was the Byrds! #bidenharis2020 #Biden  https://t.co/Uf4xzV7J8A,Neutral
884,@Bakari_Sellers @BenjaminPDixon Oh yeah! The truth about @JoeBiden is coming out! The plantation masters are losing their grip on their political slaves!!! #JoeBiden https://t.co/Tk22gg2Kuu,Negative
885,@JackPosobiec #SteveBannon warns #JoeBiden: Much more evidence to come.  You're going to be buried in an avalanche of corruption and how you've sold out US.  #Biden family have stolen money from the Chinese people to enrich themselves.  #WarRoomPandemic #HunterBiden https://t.co/exmM9vdb35,Negative
886,#USElection2020 #USWahlen2020 #ElectionResults2020 #Biden #BidenHarris2020 #USElections https://t.co/AY0C44bHbd,Neutral
887,Woohoo!!!!! CNN just called it! #Election2020results #Election2020 #bidenharis2020 #Biden https://t.co/vfggWYTRZd,Positive
888,"So now that we've confirmed #Biden won, Imma just go ahead and save him some time.  Aye, I'm heading over to prison, y'all need anything?",Negative
889,#SNL #jimcarrey #JoeBiden #TownHalls #SundayThoughts #NewsAlert #BREAKING  Imma gonna woulda coulda shoulda AND you spelled his last name wrong. 🙄  @JimCarrey made me laugh so hard last night and you know what Johnny? I NEEDED IT!  IT'S THE ONLY WAY TO STAY ALIVE! GO BLUE! 👊 https://t.co/lm5iarAQmG,Neutral
890,#JoeWillLeadUs straight to hell. This is #JoeBiden America #BidenHarris2020 #Trump2020Landslide or bust. https://t.co/mivlmShsui,Negative
891,"If you’re not TOTALLY confused after listening to #JoeBiden speak, then you ain’t listening! #DebateTonight",Negative
892,"#Katyayan #JOEBIDEN2020 #JoeBiden #JoeWillLeadUs #JoeBidenKamalaHarris2020 #TrumpCoupPlot #TrumpIsNotAmerica #TrumpIsNotWell #TrumpIsALoser #TrumpIsACoward Biden's China Policy Will be More Systematic, But Predictable: Indian Analysts Amid Ladakh Dispute. https://t.co/kwaAi6pQaJ",Neutral
893,"@JoeBiden 👏👏👏 Now the rest of the world can breath😃 Hurray America, you did it👍 #JoeBiden #JoeBidenKamalaHarris2020",Positive
894,#Biden #Biden2020 @JoeBiden @kamalaharris @hillaryclinton @barackobama #democrats @TheDemocrats @ProjectLincoln #voteBiden #ABC #CBSNews #NBCNews #CNN #MSNBC #cspan #pbsnewshour #todayshow #nypost @ABC @NBC @CBS @CNN @MSNBC  The 'Big Guy' uncovered  https://t.co/GYXtUqzHeJ,Negative
895,#USAelection2020 #JoeBiden #Elections2020 #DonaldTrump https://t.co/9SX6KNFPkM,Neutral
896,"#Biden tweeting ahead of #Trump appearance,, https://t.co/fYqOjGvrLt",Neutral
897,"@realDonaldTrump once you're OUT, it will be! MAGA, vote out tRump! #TrumpCrimeFamilyForPrison #JoeBiden #TrumpVirus #TrumpHasNoPlan #TrumpIsARacist #TrumpIsANationalDisgrace #VoteBlue #VoteBlueToSaveAmerica #PresidentBiden #VoterSuppression",Positive
898,"#Pennsylvania wake up. #BIDEN AND #HARRIS TO END FRACKIN AND FOSSIL FUELS, Life in America will be destroyed. #WalkAway https://t.co/JDu0rhUzJQ",Negative
899,"@RudyGiuliani @realDonaldTrump The Biden’s are neck deep in a “Pay to Play” Illegal money laundering scam, raking in Millions from China, Russia, Ukraine, and Kazakhstan... #DarkMoney =#BIDEN’S",Negative
900,#Biden is still alive.  Literally.  #ElectionNight #Election2020,Neutral
901,I Amy be the first lady in the office but not last #kamalaharris #joebiden #america #presidentofamerica #kudos #diversity #inspiration #leadership #womensequalityday https://t.co/vBgF3oJfkJ,Positive
902,"#USElectionswithMC 🗳️: Election day is finally upon us, here are some key questions we are considering as the final votes are cast and counted⬇️  #USElections2020 #Election2020 #DonaldTrump #JoeBiden  https://t.co/esGouv0hma",Neutral
903,Did you know that #Trump is secretly campaigning for #JoeBiden ? https://t.co/GlfPtU5vZw,Negative
904,#USElections2020 | Electoral votes to win: 270 #JoeBiden: 225 | #DonaldTrump: 213  https://t.co/c9VRTjNVFG,Neutral
905,जिया तू अमेरिका के लाला ...😎🤘  Congratulations New President  #JoeBiden #KamlaHarris #JoeBidenKamalaHarris2020 #BidenHarris2020 #AmericaElection @JoeBiden @KamalaHarris @BarackObama @realDonaldTrump bye bye @dhruv_rathee @BBCWorld @kunalkamra88 @AmericaNewsroom https://t.co/zulxuLdWYa,Positive
