Tweet Number,Tweet,Sentiment
920,Assaults from #Trump ‘outrageous’ and ‘merciless’  #mypressnews #myhealthfunda #styleupnow #magplanet.com https://t.co/uivUJMad3e #attacks #cruel #outrageous,Negative
921,And this tells us everything we need to know about why #Republicans follow #Trump: he will support them in installing the least qualified and most party-loyal appointees. He’s an asset to their takeover of the American system of government. https://t.co/QvvvMIrmu8,Negative
922,😭😭😭😭😭😭😭😭😭😭😭😭😭😭 #ByeByeTrump #Biden2020 #Trump #ElectionResults2020 #Election2020 #GEORGIA #Géorgie #Nevada #Pennsylvanie #Pennsylvannia #STOPTHECOUNT #SupremeCourt #Michigan #Arizona #Wisconsin https://t.co/xho1GfnRyl,Negative
923,"Neither #Trump nor #Biden know #jackshit about 21st Century developments in energy, ie. #LENR, #NuclearDiamondBatteries or on the economic front, see https://t.co/LOWSuBdnxv 100 Trillion would be raised every 4 months.  See where it would come from.",Neutral
924,"@_Charlene_T How many people think Trump knew #corruptmedia would call election for Biden today,  &amp; played golf visibly just to fuck with them? #TrumpisaBoss #Trump #MAGA #VoterFraud",Neutral
925,I can't believe how often bitch Savannah Guthrie interrupted President #Trump as if her inteferring were any good or important. #MSM IS the enemy of the people!!!!,Negative
926,but #Trump said America is turning the corner? could it be that he lied? https://t.co/XVW3BJK1tR,Negative
927,"Don’t you just love how these black rappers destroyed their communities for decades &amp; bragged about getting paid off the blood of their own people from that destructive lifestyle are now saying “weeza need help” and “#trump is dah man”. Yeah, ok. Y’all still getting high, I see.",Negative
928,@OnTheLabelLabel @WNDU The name calling attacks are terrible. Regardless who you support this needs to end.  #Trump #FourMoreYears 🥰🇺🇸✌🏼,Neutral
929,"#trump is a total mess as a leader of the United States, he lies, he supports racism, segregation, police brutality and social injustices. He blames democrats for everything bad that has occurred under his Presidency! #VoteHimOut2020 #VoteBlueToSaveAmerica #TrumpLiesEverytime",Negative
930,Biden: I don't know where he comes up with these numbers. Gimme a break. He thinks windmills cause cancer. Trump: I know more about wind(mills) than you do. They kill birds. #Trump #Biden #Debate2020 #debates #debates2020 #kdwebster,Neutral
931,@ElijahSchaffer threatening #AOC like a real white boi. Can you be a little more dramatic next time cowboy? #AOC #trump #Election2020 https://t.co/Lt2mnyI356,Negative
932,Trump's clown hall was such a debacle that the nazi propaganda machine is actually complaining that Trump couldn't get his lies across.  #TrumpTownHall #Trump,Negative
933,"‘A whole lot of hurt’: #Fauci warns of #covid19 surge, offers blunt assessment of #Trump’s response https://t.co/Dh4D2qs4ka",Negative
934,@PeteButtigieg what will be the #IamNotACrook  line #Trump will be remembered by? #WeNeedYouDoUsAFavorThough,Neutral
935,#USAElections2020 #WhiteHouse #Trump #Biden2020 #Protest #Trump2020 #Pence #TRUMP2020Landside https://t.co/xVDQNZcqSc,Neutral
936,@KamalaHarris Yes! In 5 days #Trump will be re-elected as @POTUS We do not want a corrupt President as Biden in the White House #Trump2020 #HunterBiden #HunterBidensLaptop #DemocratsAreDestroyingAmerica #TRUMP2020ToSaveAmerica https://t.co/EDCOosmmLC,Negative
937,#tiffanytrump #trump Lied withheld important info about covid-19. Created covid-45. Created anti-maskers and boat stinking rallies. hahahaha Created all white angry rallies aka super #CoronaVirusUpdates  spreader events He petty AF (no change here) Oh Donald #BidenHarris2020,Negative
938,@winterruss311 Your sick. As stated on your twitter account. You should seek help then you can be cured and saved. Then you can go out and vote for #Trump,Negative
939,⏺#Trump :blow up the dam  ⏺#Ethiopians: https://t.co/TwovyY9DWI,Neutral
940,"@EspuelasVox @JoeBiden Share this with anyone you know that is thinking of voting for #Trump especially #LatinosForTrump #Latinos Cubanos, Mexicanos etc. How can you support this? https://t.co/lyYpT5auUi",Negative
941,That's the Imbecile #tRump's idea of reminding them what he did for them while humiliating them implying welfare. Be properly grateful or else. https://t.co/NvDK7XHeye,Negative
942,That ‘Christian’ man is @Mike_Pence. But that man is no Christian whatsoever. His soul was sold to @realDonaldTrump for pieces of silver long ago. He is worse than #trump.,Negative
943,"For a growing number of evangelical Christians, #Trump is no longer the lesser of two evils https://t.co/SKA6QZUND2 (via@RawStory)",Neutral
944,Protests in #DesMoines #iowa #BidenHarris2020 #trump #Election2020,Neutral
945,Mark Levine: Biden held 2 events today 30 miles from his house.  Trump traveled 3000 miles. #KAG #TRUMP #Trump2020,Neutral
946,@ProjectLincoln #Trump is just using this fraud scheme to take $ from his cult. These people are poor and 'easily influenced'. They dont need this con man taking more of their hard earned $. Please expose him. I know many dont like #Trumpsters but it is the Christian thing to do,Negative
947,#Katyayan #PaulaWhite #spiritualadviser #DonaldTrump #prayer #service #ridiculous #hilarious #TrumpIsLosing #Trump #TrumpMeltdown #RacistTrump #BlackLivesMatter  Donald Trump’s spiritual adviser leads bizarre prayer service 'to win election'. https://t.co/jDRKZrdU31,Neutral
948,"@HLickerbush @kimlindsay6 @DiamondandSilk I DARE PEOPLE TO ADMIT THE TRUTH! You Voted for Biden, only to get rid of Trump. (psst we would have voted for whoever was running against Trump). #AmericasGreatestMistake  #VoteHimOut2020 #Biden #Trump #ElectionResults2020 #CountEveryLegalVote #ADMITTHETRUTH",Negative
949,@ski33golf R’s running scared. I said 4 yrs ago #Trump if elected will destroy the Republican Party and in November sadly I will be proven right.  It could and probably will be landslide like Dole/Clinton or even Jimmy Carter.,Negative
950,This!!!! #DonaldTrump #LockHimUp @TheDailyShow https://t.co/oh3SxpSAB6,Negative
951,This will get ZERO media attention. It's sickening. This man is being attacked just for carrying out nation's flag? Wow...it makes my stomach turn.🤢  Antifa IS fascism. There's no justification in jumping someone for carrying OUR flag.  #AntifaTerrorists #ANTIFA #ANTIFA #Trump https://t.co/hSxLhIjx1I,Negative
952,Joe is toast. A ghost. Too frail for his age. 77 and losing it. #biden #vote Vote for #Trump https://t.co/glVOQzulyi,Negative
953,@joehagansays #Trump sure thinks so.,Neutral
954,#HeroesBehindTheMasks #Trump #Cult45 #DeathCult https://t.co/OhiWJgx32f,Neutral
955,"@neal_katyal #Amercia Needs lawmakers like DA Krasner to serve up NOTICE #Trump #Republicans for citing violence &amp; #COVID19 misinformation 235,000 dead ‘I’ve got a jail cell’: #Trump and his ‘goons’ threatened with arrest by angry Philly DA if they disrupt Election Day https://t.co/iG9Wty776z",Negative
956,President #Trump played this video in Florida tonight showing some of Joe Biden’s gaffes‼️  Joe is NOT ‘mentally’ fit to be president. He cannot ever complete a coherent sentence.  He cannot answer questions without a script nor even read a teleprompter.  https://t.co/ZWTSVah0J5,Negative
957,Analysis: Trump's campaigning stoops to new lows as Covid cases spike - CNN Politics. #trump is the biggest idiot.  https://t.co/HhmHm34056,Negative
958,#Trump is such a selfish individual.  He is going down discrediting the whole #USElection process. What a whimp.... #Election2020,Negative
959,I called Biden's victory 14h ago. I think he still has it!  #Elections2020 #Trump #Biden #Election2020 #Trump2020 #biden2020,Neutral
960,WE VOTE for @realDonaldTrump 🇺🇸🥇🇺🇸 #Trump2020LandslideVictory #Trump #Saudi #VoteForTrump #VOTE https://t.co/uYqrusuNu8 https://t.co/UkqBG3WPBT,Neutral
961,Needs to be a #TrumpTrainParade from Sea to Shining Sea  Could somebody plan the time for #Trump supporters to #FindTheNearestFreeway  We could set a #TrumpWorldRecord with #TrumpAcrossAmerica  Look at the thread of local parades https://t.co/mfpEBnva6Q https://t.co/ObalpNp0zr,Neutral
962,#VoteBidenHarrisToSaveAmerica #VoteHimOut #VoteResponsibly #vote #Vote2020 #ElectionDay #Elections2020 #Elections #Biden2020 #Biden #Trump #Trump2020 #MAGA #MAGA2020 #BidenHarris2020 https://t.co/ptdOwzXcOg,Neutral
963,@All50News @Politics_Polls @DataProgress He knows #Trump must win!,Neutral
964,"The US set a WORLD record with #COVID yesterday. Over 99,000 cases in ONE day 😡! This Fall and Winter is going to be god awful. 😭  This is what #Trump calls #RoundingTheCorner!? He doesn't deserve 4 more minutes yet alone 4 more years. #VOTE #VoteHimOut",Negative
965,@joelockhart Yes. Someone needs to be an adult and more importantly a leader.  This could be the difference between a peaceful transfer of power and an all-out civil war in America. #Trump,Neutral
966,"@realDonaldTrump quote of the week.  ""You're the president — you're not like someone's crazy uncle who can just retweet whatever!"" #DonaldTrump #donaldtrumptownhall",Neutral
967,@InfoAppTo #healthcare #trump,Neutral
968,"@POTUS  How many states did #Trump win by LESS than 2%? 1 NC  How many states is Biden #projected to win by LESS than 1%? 4  GA PA WI AZ  Add NV, and MI #GlitchErrorFound  #RECOUNT them ALL  #WeDemandRecount  Until Official, Any saying otherwise should be #libel #FAKENEWS",Neutral
969,#Trump Receives #Prophetic Word: 'I Am Giving Him a Second Win': https://t.co/26y4V9kAGG #Election2020 @ICLV,Neutral
970,"#Trump, the worst President ever.",Negative
971,"@realDonaldTrump Approaching 250,000+ #COVID19 #TrumpVIRUS DEATHS!  #BIDENHARRIS will not give up like the #Trump WEAK Administration!  #VOTEBIDENHARRIS2020 for LEADERSHIP!",Negative
972,"To our American neighbours to the South: Please FLUSH THE TURD November 3rd! Sincerely, Canada. #Trump",Neutral
973,"Power up your US Election party right here 👉 https://t.co/df8BGEheSa  Chancer is a free game, just for fun!  #USElection2020 #Election2020 #DonaldTrumpsAmerica #JoeBiden #JoeBidenForPresident2020 #VOTE #MAGA #Trump #Trump2020 #JoeBidensNeighborhood #Predictions #Predict https://t.co/xFnPcwJ7EJ",Neutral
974,"#Breaking US News: Addressing a rally in Muskegon, Michigan, Trump focused on US culture war themes, telling a large cheering crowd that the Democrats wanted to...  Read more: https://t.co/vbojeLvjzT  #Trump #America  Source: TOI world news https://t.co/evUS3qDMNu",Neutral
975,"Nothing comes close to the revelations that emerged when Trump’s tax returns were finally made public. Among his many deductions: $70,000 for hair styling; an additional $95,000 paid to a hair &amp; makeup artist. #TrumpTaxReturns #Trump  #Trump2020 #MAGA #TrumpFailed  #OrangeFace https://t.co/QNoPdndmBf",Negative
976,#Trump is a #soreloserTrump,Negative
977,"To those protesters who were in Georgia shouting STOP THE COUNT, you were nearly right. Just needed to remove the O from COUNT. Shows the state of US education. Terrible really. #USElection2020 #Trump #BidenHarris2020",Negative
978,Wishing the Secret Service would Refuse to protect #Trump and Company until after the election...citing budget contrainsts...plus his moronic kids can fend for themselves...,Neutral
979,Potentially #Trump has done more damage to USA global relations than the cold War ever did. If he gets in for another term I think the #usa will hit an all time low globally,Negative
980,"@DonaldJTrumpJr @realDonaldTrump Corruption, racism, mass death &amp; economic collapse = the legacy of #donaldtrump... no doubt, it will read like that. #TrumpsAmerica #TrumpIsA_DANGER_ToAmerica #TrumpLiesPeopleDie #TrumpIsANationalDisgrace #TrumpGenocide #TrumpCorruption #TrumpVirus #TrumpIsARacist",Negative
981,#DonaldTrump is my #President,Positive
982,@Mattci10 @realDonaldTrump @GMB Yes he was referring to UV light and Morgan knows this.. he’s just on a downer cause #trump wants nothing to do with him.,Neutral
983,And yet #Trump continues to burden people and courts with his spite and contempt.  #TrumpIsANationalDisgrace and #Fauci says US is in a terrible place with #COVID19 going into winter.  #VoteBidenHarrisToSaveAmerica  @ResistanceParty @swingleft @mfolflorida @AMarch4OurLives https://t.co/WGRHoJh6T5,Negative
984,"@BrettFavre @AaronRodgers12 What disappointments, both of you backing #trump and the #evil he represents.  You are both lucky to be SO #RICH, so you don't have to worry about #healthcare #food #jobs #discrimination #VoterSuppression to name a few.",Negative
985,🌈Full responsiblity🐰 #vote #covid #wearamask #settleforbiden #dumptrump #saveamerica #trump #maga #dumb #mofo #animation #politicalcartoons #absenteeballot #mailinballot #voteearly #activism #raiseyourvoice #socialjustice #saveamerica #biden #beantiracist #saveourplanet https://t.co/oRBz63NuME,Neutral
986,@IngrahamAngle #MittRomney blames #Trump for telling the #truth. #Mitt lost to #Obama because of #Mitt and nothing to do with #Trump or anybody else,Neutral
987,Some of the looters caught last night.  Follow @9jaonmypalm for more news updates. pls Retweet🙏🏿  #itisnotfinish #ItIsNotFinished #burna #Trump #Election2020 #Debates2020 #Oyigbo #Rivers https://t.co/KzioBVFv7T,Neutral
988,"@lisamurkowski I sure hope your political career is short! You’re unwavering support for #Trump makes me sick! As a lifelong republican, now I will never vote 🗳 Republican again! #VoteHerOut #MerrickGarland #VoteBidenHarrisToSaveAmerica",Negative
989,"@realDonaldTrump How come you don't park your money in the Caimans like every other ""billionaire?"" *snicker* #China #chinabankaccount #Trump #TrumpTaxReturns #TrumpIsALoser",Neutral
990,@atrupar I don’t know anyone in my suburb who is voting for #Trump. @JoeBiden signs popping up in the burbs. Haven’t seen any Trump signs. #BidenHarris2020,Neutral
991,@realdonaldtrump is #CryingTrump for #money I thought you were a Billionaire? #ByeDon #DonaldTrump #DrainTheSwamp #election #FoxNews #fourseasonslandscaping #GOP #MAGA #MAGA2020 #TrumpOut #hannity #TuckerCarlson https://t.co/zt2UGXZFQ1,Negative
992,CAN WE GET #RickSantorum BANNED FROM @CNN ? WTF? JUST LET HIM SPEW #TRUMP LIES! @andersoncooper you can do better #trumptraitor #GOPTraitors #TREASON #TraitorTrump #Santorum #CNN #CNNPolitics #FAIL https://t.co/j7B95oN3q2,Negative
